SalesOrderID,OrderDate,ShipDate,CustomerID
2320,5/7/2019,5/10/2019,11967
2321,5/8/2019,5/10/2019,15630
2322,5/8/2019,5/13/2019,15631
2323,5/8/2019,5/9/2019,12805
2324,5/8/2019,5/10/2019,12985
2325,5/9/2019,5/13/2019,14830
2326,5/9/2019,5/10/2019,11690
2327,5/9/2019,5/17/2019,11708
2328,5/9/2019,5/12/2019,11743
2329,5/9/2019,5/10/2019,11854
2330,5/9/2019,5/12/2019,11675
2331,5/9/2019,5/10/2019,12631
2332,5/9/2019,5/10/2019,12711
2333,5/9/2019,5/11/2019,11976
2334,5/10/2019,5/13/2019,14410
2335,5/10/2019,5/12/2019,11924
2336,5/10/2019,5/13/2019,11774
2337,5/10/2019,5/21/2019,12847
2338,5/10/2019,5/11/2019,11839
2339,5/10/2019,5/12/2019,14756
2340,5/10/2019,5/12/2019,14919
2341,5/11/2019,5/21/2019,12584
2342,5/11/2019,5/16/2019,11778
2343,5/11/2019,5/14/2019,12807
2344,5/11/2019,5/13/2019,11826
2345,5/11/2019,5/14/2019,11831
2346,5/11/2019,5/21/2019,11664
2347,5/11/2019,5/14/2019,12749
2348,5/11/2019,5/12/2019,14567
2349,5/11/2019,5/13/2019,12188
2350,5/11/2019,5/12/2019,11912
2351,5/11/2019,5/13/2019,11917
2352,5/12/2019,5/15/2019,11488
2353,5/12/2019,5/14/2019,11489
2354,5/12/2019,5/13/2019,12083
2355,5/12/2019,5/19/2019,11705
2356,5/12/2019,5/13/2019,12397
2357,5/12/2019,5/15/2019,12512
2358,5/12/2019,5/15/2019,11885
2359,5/12/2019,5/13/2019,11886
2360,5/12/2019,5/15/2019,11663
2361,5/12/2019,5/13/2019,14752
2362,5/12/2019,5/14/2019,12980
2363,5/12/2019,5/15/2019,13463
2364,5/12/2019,5/14/2019,11968
2365,5/13/2019,5/24/2019,19059
2366,5/13/2019,5/16/2019,18621
2367,5/13/2019,5/15/2019,18612
2368,5/13/2019,5/16/2019,18956
2369,5/13/2019,5/14/2019,18556
2370,5/13/2019,5/14/2019,18889
2371,5/13/2019,5/14/2019,18540
2372,5/13/2019,5/16/2019,18718
2373,5/13/2019,5/21/2019,18549
2374,5/13/2019,5/14/2019,18819
2375,5/13/2019,5/15/2019,19012
2376,5/13/2019,5/16/2019,18893
2377,5/13/2019,5/20/2019,18814
2378,5/13/2019,5/14/2019,18510
2379,5/13/2019,5/16/2019,18989
2380,5/13/2019,5/15/2019,18947
2381,5/13/2019,5/14/2019,18681
2382,5/13/2019,5/16/2019,18555
2383,5/13/2019,5/16/2019,18866
2384,5/13/2019,5/14/2019,18774
2385,5/13/2019,5/18/2019,18962
2386,5/13/2019,5/16/2019,19075
2387,5/13/2019,5/14/2019,18750
2388,5/13/2019,5/16/2019,18765
2389,5/13/2019,5/15/2019,18946
2390,5/13/2019,5/24/2019,19057
2391,5/13/2019,5/15/2019,19118
2392,5/13/2019,5/14/2019,19043
2393,5/13/2019,5/15/2019,19108
2394,5/13/2019,5/22/2019,18572
2395,5/13/2019,5/15/2019,18583
2396,5/13/2019,5/16/2019,18676
2397,5/13/2019,5/22/2019,19077
2398,5/13/2019,5/21/2019,18625
2399,5/13/2019,5/15/2019,18704
2400,5/13/2019,5/19/2019,19101
2401,5/13/2019,5/14/2019,19092
2402,5/13/2019,5/14/2019,18926
2403,5/13/2019,5/15/2019,18665
2404,5/13/2019,5/15/2019,18511
2405,5/13/2019,5/14/2019,19011
2406,5/13/2019,5/15/2019,18790
2407,5/13/2019,5/16/2019,18559
2408,5/13/2019,5/16/2019,19112
2409,5/13/2019,5/14/2019,18862
2410,5/13/2019,5/15/2019,18725
2411,5/13/2019,5/14/2019,18758
2412,5/13/2019,5/14/2019,18494
2413,5/13/2019,5/16/2019,18699
2414,5/13/2019,5/15/2019,18516
2415,5/13/2019,5/15/2019,18831
2416,5/13/2019,5/15/2019,18795
2417,5/13/2019,5/14/2019,18906
2418,5/13/2019,5/14/2019,18717
2419,5/13/2019,5/16/2019,18743
2420,5/13/2019,5/21/2019,18584
2421,5/13/2019,5/16/2019,18808
2422,5/13/2019,5/15/2019,19005
2423,5/13/2019,5/15/2019,18931
2424,5/13/2019,5/14/2019,18523
2425,5/13/2019,5/15/2019,18867
2426,5/13/2019,5/16/2019,19023
2427,5/13/2019,5/15/2019,19013
2428,5/13/2019,5/14/2019,18706
2429,5/13/2019,5/14/2019,18907
2430,5/13/2019,5/15/2019,18881
2431,5/13/2019,5/15/2019,18902
2432,5/13/2019,5/14/2019,18508
2433,5/13/2019,5/14/2019,18847
2434,5/13/2019,5/14/2019,18589
2435,5/13/2019,5/14/2019,19096
2436,5/13/2019,5/16/2019,18524
2437,5/13/2019,5/15/2019,18792
2438,5/13/2019,5/16/2019,18786
2439,5/13/2019,5/15/2019,18732
2440,5/13/2019,5/15/2019,18788
2441,5/13/2019,5/14/2019,18964
2442,5/13/2019,5/16/2019,18618
2443,5/13/2019,5/16/2019,18854
2444,5/13/2019,5/16/2019,18522
2445,5/13/2019,5/14/2019,18775
2446,5/13/2019,5/16/2019,18757
2447,5/13/2019,5/14/2019,18886
2448,5/13/2019,5/16/2019,18689
2449,5/13/2019,5/15/2019,18512
2450,5/13/2019,5/15/2019,12018
2451,5/13/2019,5/20/2019,12167
2452,5/13/2019,5/19/2019,12169
2453,5/13/2019,5/15/2019,11937
2454,5/13/2019,5/15/2019,11945
2455,5/13/2019,5/14/2019,11955
2456,5/13/2019,5/16/2019,12053
2457,5/13/2019,5/15/2019,12104
2458,5/13/2019,5/14/2019,14912
2459,5/13/2019,5/15/2019,13331
2460,5/13/2019,5/24/2019,16680
2461,5/13/2019,5/14/2019,14928
2462,5/14/2019,5/15/2019,12023
2463,5/14/2019,5/16/2019,12069
2464,5/14/2019,5/17/2019,13285
2465,5/14/2019,5/15/2019,12152
2466,5/14/2019,5/16/2019,14299
2467,5/15/2019,5/21/2019,11956
2468,5/15/2019,5/18/2019,14883
2469,5/15/2019,5/16/2019,14895
2470,5/15/2019,5/18/2019,14945
2471,5/15/2019,5/16/2019,13939
2472,5/16/2019,5/17/2019,12171
2473,5/16/2019,5/19/2019,11954
2474,5/16/2019,5/19/2019,12866
2475,5/16/2019,5/19/2019,12105
2476,5/16/2019,5/19/2019,14438
2477,5/16/2019,5/17/2019,13815
2478,5/16/2019,5/18/2019,13538
2479,5/16/2019,5/19/2019,16161
2480,5/16/2019,5/18/2019,13405
2481,5/16/2019,5/18/2019,11977
2482,5/16/2019,5/19/2019,11991
2483,5/17/2019,5/20/2019,14683
2484,5/17/2019,5/20/2019,13311
2485,5/17/2019,5/18/2019,15091
2486,5/17/2019,5/19/2019,15095
2487,5/17/2019,5/19/2019,14881
2488,5/18/2019,5/19/2019,11421
2489,5/18/2019,5/20/2019,16295
2490,5/18/2019,5/19/2019,12052
2491,5/18/2019,5/19/2019,12120
2492,5/18/2019,5/23/2019,13535
2493,5/18/2019,5/21/2019,15083
2494,5/18/2019,5/22/2019,16179
2495,5/18/2019,5/21/2019,14929
2496,5/18/2019,5/20/2019,11989
2497,5/19/2019,5/22/2019,12076
2498,5/19/2019,5/21/2019,12118
2499,5/19/2019,5/20/2019,15057
2500,5/19/2019,5/21/2019,14927
2501,5/19/2019,5/20/2019,11996
2502,5/20/2019,5/23/2019,11412
2503,5/20/2019,5/31/2019,12819
2504,5/20/2019,5/21/2019,12163
2505,5/20/2019,5/22/2019,12042
2506,5/20/2019,5/21/2019,12079
2507,5/20/2019,5/21/2019,12141
2508,5/20/2019,5/22/2019,15657
2509,5/20/2019,5/22/2019,11997
2510,5/20/2019,5/21/2019,14937
2511,5/20/2019,5/23/2019,12094
2512,5/21/2019,5/23/2019,12156
2513,5/21/2019,5/22/2019,13343
2514,5/21/2019,5/23/2019,12030
2515,5/21/2019,5/22/2019,15513
2516,5/21/2019,5/22/2019,14351
2517,5/21/2019,5/23/2019,12003
2518,5/22/2019,5/25/2019,11491
2519,5/22/2019,5/23/2019,12102
2520,5/22/2019,5/23/2019,14938
2521,5/23/2019,6/1/2019,11983
2522,5/23/2019,5/25/2019,12084
2523,5/23/2019,5/25/2019,12004
2524,5/23/2019,5/26/2019,11995
2525,5/24/2019,5/27/2019,17493
2526,5/24/2019,5/25/2019,14834
2527,5/24/2019,5/25/2019,15632
2528,5/24/2019,5/26/2019,12041
2529,5/24/2019,5/27/2019,13236
2530,5/24/2019,5/26/2019,14920
2531,5/24/2019,5/27/2019,14230
2532,5/24/2019,5/25/2019,15653
2533,5/24/2019,5/27/2019,14956
2534,5/25/2019,5/26/2019,12830
2535,5/25/2019,5/27/2019,18634
2536,5/25/2019,5/26/2019,11939
2537,5/25/2019,5/28/2019,12027
2538,5/25/2019,5/26/2019,12109
2539,5/25/2019,5/29/2019,15062
2540,5/25/2019,5/27/2019,15090
2541,5/25/2019,5/31/2019,17361
2542,5/25/2019,5/28/2019,17137
2543,5/25/2019,5/28/2019,16351
2544,5/25/2019,5/27/2019,14936
2545,5/25/2019,5/28/2019,11999
2546,5/25/2019,5/26/2019,11988
2547,5/26/2019,5/28/2019,12162
2548,5/26/2019,5/28/2019,17064
2549,5/26/2019,5/27/2019,15092
2550,5/26/2019,5/28/2019,14151
2551,5/26/2019,5/28/2019,12849
2552,5/26/2019,5/31/2019,12866
2553,5/27/2019,5/28/2019,18163
2554,5/27/2019,5/28/2019,12173
2555,5/27/2019,5/30/2019,12050
2556,5/27/2019,5/30/2019,12072
2557,5/27/2019,5/30/2019,13599
2558,5/27/2019,5/28/2019,16680
2559,5/27/2019,5/30/2019,15978
2560,5/28/2019,5/30/2019,12820
2561,5/28/2019,5/29/2019,13333
2562,5/28/2019,5/30/2019,13345
2563,5/28/2019,5/31/2019,12867
2564,5/28/2019,5/30/2019,14891
2565,5/28/2019,5/31/2019,14892
2566,5/28/2019,5/31/2019,14902
2567,5/28/2019,5/29/2019,14727
2568,5/28/2019,6/3/2019,13263
2569,5/28/2019,5/30/2019,11990
2570,5/28/2019,5/30/2019,11993
2571,5/29/2019,5/31/2019,11395
2572,5/29/2019,5/30/2019,11493
2573,5/29/2019,5/31/2019,12016
2574,5/29/2019,5/31/2019,12058
2575,5/29/2019,6/5/2019,12868
2576,5/29/2019,5/31/2019,12110
2577,5/29/2019,5/31/2019,12151
2578,5/29/2019,6/1/2019,12001
2579,5/29/2019,6/7/2019,12843
2580,5/30/2019,6/1/2019,14838
2581,5/30/2019,6/10/2019,14927
2582,5/30/2019,6/2/2019,12869
2583,5/30/2019,6/8/2019,13834
2584,5/30/2019,5/31/2019,12584
2585,5/30/2019,5/31/2019,14558
2586,5/30/2019,5/31/2019,13504
2587,5/30/2019,6/10/2019,14967
2588,5/31/2019,6/3/2019,12143
2589,5/31/2019,6/1/2019,14882
2590,5/31/2019,6/2/2019,14896
2591,5/31/2019,6/2/2019,12000
2592,5/31/2019,6/2/2019,14940
2593,5/31/2019,6/2/2019,11998
2594,6/1/2019,6/4/2019,14939
2595,6/1/2019,6/2/2019,12082
2596,6/1/2019,6/4/2019,12096
2597,6/1/2019,6/2/2019,12848
2598,6/1/2019,6/10/2019,15652
2599,6/1/2019,6/2/2019,11992
2600,6/2/2019,6/3/2019,12160
2601,6/2/2019,6/5/2019,12025
2602,6/2/2019,6/3/2019,12108
2603,6/2/2019,6/4/2019,15076
2604,6/2/2019,6/5/2019,14420
2605,6/2/2019,6/4/2019,12834
2606,6/3/2019,6/5/2019,17492
2607,6/3/2019,6/6/2019,11934
2608,6/3/2019,6/4/2019,16296
2609,6/3/2019,6/5/2019,16793
2610,6/3/2019,6/6/2019,12717
2611,6/3/2019,6/6/2019,15638
2612,6/4/2019,6/6/2019,13310
2613,6/4/2019,6/7/2019,12172
2614,6/4/2019,6/7/2019,12116
2615,6/4/2019,6/7/2019,15061
2616,6/4/2019,6/11/2019,15071
2617,6/4/2019,6/5/2019,12275
2618,6/4/2019,6/5/2019,14439
2619,6/5/2019,6/7/2019,15574
2620,6/5/2019,6/8/2019,14929
2621,6/5/2019,6/8/2019,12155
2622,6/5/2019,6/8/2019,12121
2623,6/5/2019,6/11/2019,15058
2624,6/5/2019,6/8/2019,15059
2625,6/5/2019,6/7/2019,15094
2626,6/5/2019,6/6/2019,14888
2627,6/5/2019,6/9/2019,12005
2628,6/6/2019,6/8/2019,18175
2629,6/6/2019,6/8/2019,12026
2630,6/6/2019,6/7/2019,12059
2631,6/6/2019,6/7/2019,12075
2632,6/6/2019,6/7/2019,15067
2633,6/6/2019,6/7/2019,15383
2634,6/6/2019,6/7/2019,15305
2635,6/6/2019,6/8/2019,14951
2636,6/6/2019,6/7/2019,11986
2637,6/7/2019,6/9/2019,17333
2638,6/7/2019,6/10/2019,12170
2639,6/7/2019,6/10/2019,12033
2640,6/7/2019,6/18/2019,12071
2641,6/7/2019,6/14/2019,14996
2642,6/7/2019,6/9/2019,16571
2643,6/8/2019,6/17/2019,12817
2644,6/8/2019,6/11/2019,12083
2645,6/8/2019,6/11/2019,14923
2646,6/8/2019,6/19/2019,12002
2647,6/8/2019,6/9/2019,14952
2648,6/9/2019,6/10/2019,12164
2649,6/9/2019,6/16/2019,16893
2650,6/9/2019,6/11/2019,15855
2651,6/9/2019,6/19/2019,11994
2652,6/9/2019,6/11/2019,14939
2653,6/10/2019,6/13/2019,12841
2654,6/11/2019,6/12/2019,12153
2655,6/11/2019,6/13/2019,12078
2656,6/11/2019,6/14/2019,12112
2657,6/11/2019,6/12/2019,12142
2658,6/11/2019,6/12/2019,15084
2659,6/11/2019,6/12/2019,14884
2660,6/11/2019,6/12/2019,12278
2661,6/12/2019,6/15/2019,12103
2662,6/12/2019,6/13/2019,15085
2663,6/12/2019,6/14/2019,14894
2664,6/13/2019,6/15/2019,19065
2665,6/13/2019,6/14/2019,18633
2666,6/13/2019,6/22/2019,18593
2667,6/13/2019,6/15/2019,18968
2668,6/13/2019,6/14/2019,18715
2669,6/13/2019,6/24/2019,18623
2670,6/13/2019,6/15/2019,18495
2671,6/13/2019,6/15/2019,18698
2672,6/13/2019,6/14/2019,18951
2673,6/13/2019,6/15/2019,18970
2674,6/13/2019,6/14/2019,18804
2675,6/13/2019,6/15/2019,18640
2676,6/13/2019,6/16/2019,18723
2677,6/13/2019,6/15/2019,18509
2678,6/13/2019,6/15/2019,18945
2679,6/13/2019,6/22/2019,18915
2680,6/13/2019,6/24/2019,18660
2681,6/13/2019,6/15/2019,18674
2682,6/13/2019,6/14/2019,18860
2683,6/13/2019,6/15/2019,18709
2684,6/13/2019,6/17/2019,18749
2685,6/13/2019,6/15/2019,19091
2686,6/13/2019,6/16/2019,18652
2687,6/13/2019,6/16/2019,18505
2688,6/13/2019,6/14/2019,18656
2689,6/13/2019,6/15/2019,18898
2690,6/13/2019,6/15/2019,18691
2691,6/13/2019,6/14/2019,18722
2692,6/13/2019,6/15/2019,18682
2693,6/13/2019,6/15/2019,18578
2694,6/13/2019,6/16/2019,18756
2695,6/13/2019,6/15/2019,18770
2696,6/13/2019,6/18/2019,19069
2697,6/13/2019,6/15/2019,19107
2698,6/13/2019,6/15/2019,18922
2699,6/13/2019,6/16/2019,18687
2700,6/13/2019,6/15/2019,18487
2701,6/13/2019,6/16/2019,18741
2702,6/13/2019,6/15/2019,18650
2703,6/13/2019,6/14/2019,19014
2704,6/13/2019,6/14/2019,18939
2705,6/13/2019,6/16/2019,18747
2706,6/13/2019,6/14/2019,18526
2707,6/13/2019,6/16/2019,18686
2708,6/13/2019,6/16/2019,18983
2709,6/13/2019,6/14/2019,18884
2710,6/13/2019,6/16/2019,18582
2711,6/13/2019,6/15/2019,18670
2712,6/13/2019,6/15/2019,18835
2713,6/13/2019,6/14/2019,18675
2714,6/13/2019,6/14/2019,18711
2715,6/13/2019,6/22/2019,18519
2716,6/13/2019,6/15/2019,18703
2717,6/13/2019,6/16/2019,18789
2718,6/13/2019,6/14/2019,18499
2719,6/13/2019,6/15/2019,18638
2720,6/13/2019,6/15/2019,18873
2721,6/13/2019,6/15/2019,18811
2722,6/13/2019,6/14/2019,18563
2723,6/13/2019,6/16/2019,18916
2724,6/13/2019,6/14/2019,18532
2725,6/13/2019,6/14/2019,18643
2726,6/13/2019,6/15/2019,19089
2727,6/13/2019,6/14/2019,18967
2728,6/13/2019,6/14/2019,18488
2729,6/13/2019,6/15/2019,18716
2730,6/13/2019,6/15/2019,18809
2731,6/13/2019,6/14/2019,18485
2732,6/13/2019,6/15/2019,12440
2733,6/13/2019,6/16/2019,14342
2734,6/13/2019,6/14/2019,13537
2735,6/13/2019,6/16/2019,15695
2736,6/14/2019,6/15/2019,15055
2737,6/14/2019,6/15/2019,11496
2738,6/14/2019,6/23/2019,12442
2739,6/14/2019,6/17/2019,16015
2740,6/14/2019,6/16/2019,17595
2741,6/14/2019,6/17/2019,15353
2742,6/14/2019,6/15/2019,13190
2743,6/14/2019,6/17/2019,15191
2744,6/14/2019,6/17/2019,12764
2745,6/14/2019,6/15/2019,14990
2746,6/14/2019,6/16/2019,15692
2747,6/14/2019,6/24/2019,16390
2748,6/15/2019,6/16/2019,12779
2749,6/15/2019,6/19/2019,16027
2750,6/15/2019,6/19/2019,12011
2751,6/16/2019,6/19/2019,15073
2752,6/16/2019,6/18/2019,11548
2753,6/16/2019,6/18/2019,13662
2754,6/16/2019,6/19/2019,13494
2755,6/16/2019,6/18/2019,17024
2756,6/16/2019,6/25/2019,15006
2757,6/16/2019,6/17/2019,12992
2758,6/17/2019,6/18/2019,12181
2759,6/17/2019,6/20/2019,12441
2760,6/17/2019,6/19/2019,15826
2761,6/17/2019,6/20/2019,12021
2762,6/17/2019,6/19/2019,13511
2763,6/17/2019,6/20/2019,14950
2764,6/18/2019,6/21/2019,12884
2765,6/18/2019,6/21/2019,12362
2766,6/18/2019,6/20/2019,12435
2767,6/18/2019,6/20/2019,13497
2768,6/18/2019,6/21/2019,15108
2769,6/18/2019,6/19/2019,14552
2770,6/18/2019,6/19/2019,14444
2771,6/19/2019,6/20/2019,11428
2772,6/19/2019,6/22/2019,13564
2773,6/19/2019,6/20/2019,12901
2774,6/19/2019,6/21/2019,15016
2775,6/19/2019,6/25/2019,15703
2776,6/19/2019,6/20/2019,12810
2777,6/19/2019,6/22/2019,12251
2778,6/19/2019,6/20/2019,12337
2779,6/20/2019,6/21/2019,15054
2780,6/20/2019,6/21/2019,12174
2781,6/20/2019,6/21/2019,13023
2782,6/20/2019,6/21/2019,14363
2783,6/20/2019,6/21/2019,15661
2784,6/20/2019,6/28/2019,14997
2785,6/20/2019,6/23/2019,15662
2786,6/20/2019,6/26/2019,12246
2787,6/21/2019,6/24/2019,12772
2788,6/21/2019,7/1/2019,12777
2789,6/21/2019,6/24/2019,15605
2790,6/21/2019,6/22/2019,12250
2791,6/21/2019,6/23/2019,12007
2792,6/22/2019,6/25/2019,12446
2793,6/22/2019,6/24/2019,12709
2794,6/22/2019,6/24/2019,15113
2795,6/22/2019,6/23/2019,17664
2796,6/22/2019,6/23/2019,13979
2797,6/22/2019,6/24/2019,15669
2798,6/22/2019,6/24/2019,12014
2799,6/22/2019,6/25/2019,14948
2800,6/23/2019,6/25/2019,12771
2801,6/23/2019,6/26/2019,12190
2802,6/23/2019,6/24/2019,12438
2803,6/23/2019,6/24/2019,17040
2804,6/23/2019,6/24/2019,12013
2805,6/24/2019,6/25/2019,11423
2806,6/24/2019,7/4/2019,12885
2807,6/24/2019,6/27/2019,12898
2808,6/24/2019,6/26/2019,12915
2809,6/24/2019,6/27/2019,12180
2810,6/24/2019,6/25/2019,13432
2811,6/24/2019,6/27/2019,19033
2812,6/24/2019,6/25/2019,14915
2813,6/24/2019,6/26/2019,14979
2814,6/24/2019,6/25/2019,12248
2815,6/24/2019,6/27/2019,14969
2816,6/24/2019,6/26/2019,14945
2817,6/25/2019,6/27/2019,14581
2818,6/25/2019,6/27/2019,15111
2819,6/25/2019,6/28/2019,12009
2820,6/25/2019,6/28/2019,14940
2821,6/26/2019,6/27/2019,12768
2822,6/26/2019,6/27/2019,15115
2823,6/26/2019,6/28/2019,14688
2824,6/26/2019,6/27/2019,12245
2825,6/27/2019,6/29/2019,12883
2826,6/27/2019,6/28/2019,12437
2827,6/27/2019,6/29/2019,12755
2828,6/27/2019,6/29/2019,15319
2829,6/27/2019,7/1/2019,14913
2830,6/27/2019,6/28/2019,16876
2831,6/28/2019,7/1/2019,13667
2832,6/28/2019,7/1/2019,12189
2833,6/29/2019,6/30/2019,13760
2834,6/29/2019,7/8/2019,12198
2835,6/29/2019,6/30/2019,15023
2836,6/29/2019,6/30/2019,16320
2837,6/29/2019,7/2/2019,15453
2838,6/29/2019,7/2/2019,14672
2839,6/30/2019,7/2/2019,13558
2840,6/30/2019,7/3/2019,12881
2841,6/30/2019,7/1/2019,12179
2842,6/30/2019,7/3/2019,12208
2843,6/30/2019,7/3/2019,12438
2844,6/30/2019,7/3/2019,19051
2845,6/30/2019,7/9/2019,12764
2846,6/30/2019,7/3/2019,15005
2847,6/30/2019,7/3/2019,12241
2848,6/30/2019,7/6/2019,12242
2849,6/30/2019,7/8/2019,14942
2850,7/1/2019,7/3/2019,17505
2851,7/1/2019,7/2/2019,12886
2852,7/1/2019,7/5/2019,13387
2853,7/1/2019,7/2/2019,13393
2854,7/1/2019,7/3/2019,12209
2855,7/1/2019,7/3/2019,13419
2856,7/1/2019,7/3/2019,19028
2857,7/1/2019,7/12/2019,15673
2858,7/1/2019,7/2/2019,15117
2859,7/1/2019,7/4/2019,12440
2860,7/1/2019,7/2/2019,12776
2861,7/1/2019,7/7/2019,15660
2862,7/1/2019,7/3/2019,13492
2863,7/2/2019,7/6/2019,12770
2864,7/2/2019,7/9/2019,12882
2865,7/2/2019,7/5/2019,12756
2866,7/2/2019,7/5/2019,15112
2867,7/2/2019,7/4/2019,15337
2868,7/2/2019,7/3/2019,12253
2869,7/2/2019,7/3/2019,14941
2870,7/3/2019,7/4/2019,15063
2871,7/3/2019,7/4/2019,12784
2872,7/3/2019,7/5/2019,13672
2873,7/3/2019,7/5/2019,12423
2874,7/3/2019,7/6/2019,19041
2875,7/3/2019,7/5/2019,15107
2876,7/3/2019,7/4/2019,14307
2877,7/3/2019,7/6/2019,16996
2878,7/3/2019,7/5/2019,13556
2879,7/4/2019,7/5/2019,11427
2880,7/4/2019,7/15/2019,12774
2881,7/4/2019,7/6/2019,12200
2882,7/4/2019,7/7/2019,13817
2883,7/4/2019,7/6/2019,14535
2884,7/5/2019,7/8/2019,11431
2885,7/5/2019,7/6/2019,11549
2886,7/5/2019,7/10/2019,12766
2887,7/5/2019,7/6/2019,13647
2888,7/5/2019,7/6/2019,12780
2889,7/5/2019,7/6/2019,12917
2890,7/5/2019,7/8/2019,12418
2891,7/5/2019,7/8/2019,12452
2892,7/5/2019,7/6/2019,15098
2893,7/5/2019,7/7/2019,14914
2894,7/5/2019,7/7/2019,15017
2895,7/5/2019,7/8/2019,15060
2896,7/5/2019,7/8/2019,13050
2897,7/5/2019,7/8/2019,12010
2898,7/5/2019,7/6/2019,14949
2899,7/6/2019,7/7/2019,12904
2900,7/6/2019,7/10/2019,12184
2901,7/6/2019,7/9/2019,12762
2902,7/6/2019,7/8/2019,15097
2903,7/6/2019,7/8/2019,17797
2904,7/6/2019,7/9/2019,14978
2905,7/6/2019,7/8/2019,14946
2906,7/7/2019,7/9/2019,11494
2907,7/7/2019,7/9/2019,12769
2908,7/7/2019,7/9/2019,12789
2909,7/7/2019,7/9/2019,12707
2910,7/7/2019,7/10/2019,12761
2911,7/8/2019,7/10/2019,12450
2912,7/8/2019,7/11/2019,13536
2913,7/8/2019,7/9/2019,15668
2914,7/8/2019,7/13/2019,13552
2915,7/8/2019,7/9/2019,13555
2916,7/8/2019,7/10/2019,12243
2917,7/8/2019,7/11/2019,12338
2918,7/9/2019,7/12/2019,13758
2919,7/9/2019,7/11/2019,12913
2920,7/9/2019,7/12/2019,12178
2921,7/9/2019,7/18/2019,12186
2922,7/9/2019,7/11/2019,12187
2923,7/9/2019,7/11/2019,12188
2924,7/9/2019,7/10/2019,12207
2925,7/9/2019,7/12/2019,16506
2926,7/9/2019,7/10/2019,12252
2927,7/10/2019,7/19/2019,15050
2928,7/10/2019,7/13/2019,12364
2929,7/10/2019,7/11/2019,12448
2930,7/10/2019,7/12/2019,16152
2931,7/10/2019,7/11/2019,14947
2932,7/11/2019,7/13/2019,13502
2933,7/11/2019,7/17/2019,12773
2934,7/11/2019,7/14/2019,13665
2935,7/11/2019,7/20/2019,12912
2936,7/11/2019,7/12/2019,13020
2937,7/11/2019,7/18/2019,15691
2938,7/11/2019,7/13/2019,12037
2939,7/11/2019,7/12/2019,12039
2940,7/12/2019,7/13/2019,15080
2941,7/12/2019,7/13/2019,12206
2942,7/12/2019,7/17/2019,19027
2943,7/12/2019,7/15/2019,15099
2944,7/12/2019,7/14/2019,13959
2945,7/12/2019,7/13/2019,12240
2946,7/13/2019,7/14/2019,18826
2947,7/13/2019,7/15/2019,19040
2948,7/13/2019,7/16/2019,18566
2949,7/13/2019,7/14/2019,18995
2950,7/13/2019,7/16/2019,18735
2951,7/13/2019,7/16/2019,18859
2952,7/13/2019,7/14/2019,19066
2953,7/13/2019,7/15/2019,18581
2954,7/13/2019,7/17/2019,18600
2955,7/13/2019,7/14/2019,18772
2956,7/13/2019,7/20/2019,18693
2957,7/13/2019,7/14/2019,18779
2958,7/13/2019,7/15/2019,18615
2959,7/13/2019,7/15/2019,18683
2960,7/13/2019,7/16/2019,18868
2961,7/13/2019,7/14/2019,18891
2962,7/13/2019,7/15/2019,18845
2963,7/13/2019,7/14/2019,18974
2964,7/13/2019,7/18/2019,19068
2965,7/13/2019,7/14/2019,19115
2966,7/13/2019,7/15/2019,18606
2967,7/13/2019,7/16/2019,18745
2968,7/13/2019,7/15/2019,18910
2969,7/13/2019,7/16/2019,18614
2970,7/13/2019,7/16/2019,18605
2971,7/13/2019,7/14/2019,18828
2972,7/13/2019,7/23/2019,19076
2973,7/13/2019,7/15/2019,18812
2974,7/13/2019,7/16/2019,19099
2975,7/13/2019,7/15/2019,18648
2976,7/13/2019,7/14/2019,18490
2977,7/13/2019,7/16/2019,19042
2978,7/13/2019,7/14/2019,18501
2979,7/13/2019,7/14/2019,18959
2980,7/13/2019,7/14/2019,18890
2981,7/13/2019,7/15/2019,18762
2982,7/13/2019,7/20/2019,19097
2983,7/13/2019,7/15/2019,19000
2984,7/13/2019,7/15/2019,18773
2985,7/13/2019,7/15/2019,18690
2986,7/13/2019,7/14/2019,18662
2987,7/13/2019,7/15/2019,19001
2988,7/13/2019,7/16/2019,19019
2989,7/13/2019,7/15/2019,18498
2990,7/13/2019,7/14/2019,18938
2991,7/13/2019,7/14/2019,18684
2992,7/13/2019,7/16/2019,18637
2993,7/13/2019,7/14/2019,18655
2994,7/13/2019,7/16/2019,18796
2995,7/13/2019,7/14/2019,18876
2996,7/13/2019,7/15/2019,18521
2997,7/13/2019,7/24/2019,18659
2998,7/13/2019,7/16/2019,18783
2999,7/13/2019,7/24/2019,19049
3000,7/13/2019,7/16/2019,18880
3001,7/13/2019,7/16/2019,18719
3002,7/13/2019,7/16/2019,18647
3003,7/13/2019,7/14/2019,18921
3004,7/13/2019,7/15/2019,19110
3005,7/13/2019,7/16/2019,18571
3006,7/13/2019,7/16/2019,18534
3007,7/13/2019,7/14/2019,19058
3008,7/13/2019,7/23/2019,18595
3009,7/13/2019,7/15/2019,18982
3010,7/13/2019,7/19/2019,18993
3011,7/13/2019,7/24/2019,18588
3012,7/13/2019,7/16/2019,19105
3013,7/13/2019,7/14/2019,18784
3014,7/13/2019,7/16/2019,18705
3015,7/13/2019,7/15/2019,18550
3016,7/13/2019,7/15/2019,18850
3017,7/13/2019,7/18/2019,18806
