SalesOrderDetailID,SalesOrderID,ProductID,UnitPrice,OrderQty
8901,3776,7,8.333156333,2
8902,3776,8,564.8898253,1
8903,3776,10,232.017485,2
8904,3776,12,22.21247308,2
8905,3776,15,79.22388267,2
8906,3776,18,2.261282833,3
8907,3776,19,69.32763525,3
8908,3776,20,57.74735542,2
8909,3776,23,8.701998167,2
8910,3776,25,4.732550667,2
8911,3777,1,20.8507125,3
8912,3777,2,302.8932833,1
8913,3777,4,265.11136,1
8914,3777,6,15.85514875,3
8915,3777,7,8.333156333,3
8916,3777,8,564.8898253,1
8917,3777,10,232.017485,2
8918,3777,12,22.21247308,2
8919,3777,13,88.40508417,2
8920,3777,14,13.9596815,4
8921,3777,15,79.22388267,3
8922,3777,18,2.261282833,2
8923,3777,19,69.32763525,3
8924,3777,20,57.74735542,3
8925,3777,22,26.96945417,3
8926,3777,23,8.701998167,4
8927,3777,25,4.732550667,3
8928,3778,5,137.8722987,2
8929,3778,11,153.140508,1
8930,3778,12,22.21247308,2
8931,3778,15,79.22388267,2
8932,3778,16,189.997402,2
8933,3778,19,69.32763525,2
8934,3778,20,57.74735542,2
8935,3778,23,8.701998167,2
8936,3778,24,62.66840533,2
8937,3779,13,88.40508417,2
8938,3780,2,302.8932833,1
8939,3780,4,265.11136,1
8940,3780,6,15.85514875,3
8941,3780,7,8.333156333,2
8942,3780,8,564.8898253,2
8943,3780,10,232.017485,2
8944,3780,12,22.21247308,4
8945,3780,13,88.40508417,2
8946,3780,15,79.22388267,2
8947,3780,19,69.32763525,3
8948,3780,20,57.74735542,1
8949,3780,22,26.96945417,3
8950,3780,23,8.701998167,3
8951,3781,1,20.8507125,2
8952,3781,2,302.8932833,1
8953,3781,3,586.9442333,1
8954,3781,5,137.8722987,1
8955,3781,6,15.85514875,3
8956,3781,7,8.333156333,3
8957,3781,10,232.017485,1
8958,3781,11,153.140508,3
8959,3781,12,22.21247308,4
8960,3781,14,13.9596815,1
8961,3781,15,79.22388267,2
8962,3781,16,189.997402,2
8963,3781,17,158.6824213,1
8964,3781,18,2.261282833,1
8965,3781,19,69.32763525,2
8966,3781,20,57.74735542,2
8967,3781,21,351.80903,2
8968,3781,23,8.701998167,3
8969,3781,24,62.66840533,2
8970,3781,25,4.732550667,2
8971,3782,1,20.8507125,1
8972,3782,6,15.85514875,4
8973,3782,7,8.333156333,2
8974,3782,8,564.8898253,2
8975,3782,15,79.22388267,1
8976,3782,18,2.261282833,2
8977,3782,23,8.701998167,2
8978,3783,1,20.8507125,3
8979,3783,2,302.8932833,1
8980,3783,4,265.11136,1
8981,3783,6,15.85514875,2
8982,3783,7,8.333156333,3
8983,3783,8,564.8898253,1
8984,3783,10,232.017485,2
8985,3783,12,22.21247308,4
8986,3783,13,88.40508417,2
8987,3783,15,79.22388267,2
8988,3783,19,69.32763525,1
8989,3783,20,57.74735542,2
8990,3783,22,26.96945417,2
8991,3783,23,8.701998167,3
8992,3783,25,4.732550667,2
8993,3784,6,15.85514875,2
8994,3784,13,88.40508417,1
8995,3785,1,20.8507125,4
8996,3785,6,15.85514875,1
8997,3785,7,8.333156333,4
8998,3785,8,564.8898253,1
8999,3785,18,2.261282833,2
9000,3785,20,57.74735542,3
9001,3785,23,8.701998167,2
9002,3786,1,20.8507125,3
9003,3786,5,137.8722987,1
9004,3786,7,8.333156333,3
9005,3786,11,153.140508,1
9006,3786,12,22.21247308,3
9007,3786,15,79.22388267,1
9008,3786,16,189.997402,2
9009,3786,18,2.261282833,2
9010,3786,19,69.32763525,3
9011,3786,20,57.74735542,3
9012,3786,23,8.701998167,2
9013,3787,1,20.8507125,3
9014,3787,6,15.85514875,3
9015,3787,19,69.32763525,2
9016,3787,20,57.74735542,3
9017,3787,23,8.701998167,3
9018,3788,13,88.40508417,1
9019,3788,19,69.32763525,3
9020,3789,1,20.8507125,4
9021,3789,2,302.8932833,2
9022,3789,3,586.9442333,1
9023,3789,4,265.11136,2
9024,3789,5,137.8722987,3
9025,3789,6,15.85514875,2
9026,3789,7,8.333156333,2
9027,3789,10,232.017485,1
9028,3789,11,153.140508,2
9029,3789,12,22.21247308,2
9030,3789,15,79.22388267,3
9031,3789,16,189.997402,2
9032,3789,17,158.6824213,2
9033,3789,18,2.261282833,3
9034,3789,19,69.32763525,1
9035,3789,20,57.74735542,3
9036,3789,21,351.80903,2
9037,3789,23,8.701998167,2
9038,3789,24,62.66840533,1
9039,3789,25,4.732550667,2
9040,3790,2,302.8932833,1
9041,3790,8,564.8898253,1
9042,3790,20,57.74735542,2
9043,3791,1,20.8507125,2
9044,3791,6,15.85514875,3
9045,3791,8,564.8898253,1
9046,3791,19,69.32763525,3
9047,3791,20,57.74735542,3
9048,3791,23,8.701998167,2
9049,3792,1,20.8507125,2
9050,3792,2,302.8932833,1
9051,3792,3,586.9442333,2
9052,3792,5,137.8722987,2
9053,3792,6,15.85514875,2
9054,3792,7,8.333156333,3
9055,3792,10,232.017485,1
9056,3792,11,153.140508,1
9057,3792,12,22.21247308,3
9058,3792,13,88.40508417,1
9059,3792,14,13.9596815,2
9060,3792,15,79.22388267,2
9061,3792,16,189.997402,2
9062,3792,17,158.6824213,1
9063,3792,18,2.261282833,2
9064,3792,19,69.32763525,1
9065,3792,20,57.74735542,3
9066,3792,21,351.80903,2
9067,3792,23,8.701998167,3
9068,3792,25,4.732550667,1
9069,3793,1,20.8507125,1
9070,3793,2,302.8932833,1
9071,3793,4,265.11136,2
9072,3793,6,15.85514875,4
9073,3793,7,8.333156333,2
9074,3793,8,564.8898253,2
9075,3793,10,232.017485,3
9076,3793,12,22.21247308,2
9077,3793,13,88.40508417,1
9078,3793,15,79.22388267,1
9079,3793,19,69.32763525,1
9080,3793,20,57.74735542,2
9081,3793,22,26.96945417,3
9082,3793,23,8.701998167,2
9083,3794,1,20.8507125,2
9084,3794,5,137.8722987,2
9085,3794,7,8.333156333,1
9086,3794,11,153.140508,1
9087,3794,12,22.21247308,2
9088,3794,15,79.22388267,1
9089,3794,16,189.997402,3
9090,3794,19,69.32763525,2
9091,3794,20,57.74735542,2
9092,3794,23,8.701998167,2
9093,3795,2,302.8932833,1
9094,3795,6,15.85514875,2
9095,3796,1,20.8507125,2
9096,3796,2,302.8932833,1
9097,3796,4,265.11136,1
9098,3796,6,15.85514875,2
9099,3796,7,8.333156333,2
9100,3796,8,564.8898253,1
9101,3796,10,232.017485,1
9102,3796,12,22.21247308,2
9103,3796,13,88.40508417,3
9104,3796,15,79.22388267,2
9105,3796,18,2.261282833,3
9106,3796,19,69.32763525,2
9107,3796,20,57.74735542,1
9108,3796,23,8.701998167,3
9109,3796,25,4.732550667,1
9110,3797,1,20.8507125,2
9111,3797,2,302.8932833,1
9112,3797,3,586.9442333,1
9113,3797,4,265.11136,3
9114,3797,5,137.8722987,1
9115,3797,7,8.333156333,2
9116,3797,10,232.017485,1
9117,3797,11,153.140508,2
9118,3797,12,22.21247308,3
9119,3797,13,88.40508417,2
9120,3797,15,79.22388267,3
9121,3797,16,189.997402,3
9122,3797,17,158.6824213,2
9123,3797,19,69.32763525,3
9124,3797,20,57.74735542,2
9125,3797,21,351.80903,1
9126,3797,24,62.66840533,3
9127,3798,1,20.8507125,4
9128,3798,2,302.8932833,1
9129,3798,4,265.11136,2
9130,3798,6,15.85514875,2
9131,3798,7,8.333156333,3
9132,3798,8,564.8898253,1
9133,3798,10,232.017485,2
9134,3798,12,22.21247308,2
9135,3798,13,88.40508417,3
9136,3798,15,79.22388267,2
9137,3798,19,69.32763525,3
9138,3798,20,57.74735542,2
9139,3798,22,26.96945417,2
9140,3798,23,8.701998167,3
9141,3799,1,20.8507125,2
9142,3799,6,15.85514875,2
9143,3799,7,8.333156333,2
9144,3799,8,564.8898253,1
9145,3799,15,79.22388267,3
9146,3799,20,57.74735542,3
9147,3799,23,8.701998167,2
9148,3800,1,20.8507125,1
9149,3800,2,302.8932833,1
9150,3800,4,265.11136,1
9151,3800,6,15.85514875,4
9152,3800,7,8.333156333,2
9153,3800,8,564.8898253,1
9154,3800,10,232.017485,2
9155,3800,12,22.21247308,2
9156,3800,13,88.40508417,3
9157,3800,15,79.22388267,3
9158,3800,19,69.32763525,2
9159,3800,20,57.74735542,3
9160,3800,22,26.96945417,3
9161,3800,23,8.701998167,4
9162,3801,8,564.8898253,1
9163,3801,15,79.22388267,2
9164,3802,11,153.140508,1
9165,3803,8,564.8898253,2
9166,3804,3,586.9442333,1
9167,3805,3,586.9442333,1
9168,3806,3,586.9442333,1
9169,3807,16,189.997402,2
9170,3808,10,232.017485,1
9171,3809,3,586.9442333,1
9172,3810,11,153.140508,1
9173,3811,10,232.017485,1
9174,3812,8,564.8898253,1
9175,3813,3,586.9442333,1
9176,3814,3,586.9442333,1
9177,3815,3,586.9442333,1
9178,3816,3,586.9442333,1
9179,3817,3,586.9442333,1
9180,3818,8,564.8898253,1
9181,3819,8,564.8898253,1
9182,3820,11,153.140508,2
9183,3821,11,153.140508,2
9184,3822,3,586.9442333,1
9185,3823,3,586.9442333,1
9186,3824,3,586.9442333,1
9187,3825,3,586.9442333,1
9188,3826,3,586.9442333,1
9189,3827,3,586.9442333,1
9190,3828,3,586.9442333,1
9191,3829,3,586.9442333,1
9192,3830,3,586.9442333,2
9193,3831,3,586.9442333,1
9194,3832,3,586.9442333,1
9195,3833,3,586.9442333,1
9196,3834,11,153.140508,3
9197,3835,8,564.8898253,1
9198,3836,3,586.9442333,2
9199,3837,3,586.9442333,1
9200,3838,3,586.9442333,1
9201,3839,3,586.9442333,1
9202,3840,11,153.140508,2
9203,3841,3,586.9442333,1
9204,3842,3,586.9442333,1
9205,3843,8,564.8898253,1
9206,3844,10,232.017485,1
9207,3845,10,232.017485,2
9208,3846,8,564.8898253,1
9209,3847,8,564.8898253,1
9210,3848,8,564.8898253,1
9211,3849,11,153.140508,1
9212,3850,3,586.9442333,1
9213,3851,3,586.9442333,1
9214,3852,8,564.8898253,1
9215,3853,3,586.9442333,1
9216,3854,3,586.9442333,1
9217,3855,3,586.9442333,1
9218,3856,3,586.9442333,1
9219,3857,8,564.8898253,1
9220,3858,8,564.8898253,1
9221,3859,16,189.997402,2
9222,3860,3,586.9442333,1
9223,3861,11,153.140508,2
9224,3862,4,265.11136,2
9225,3863,3,586.9442333,1
9226,3864,4,265.11136,2
9227,3865,3,586.9442333,1
9228,3866,3,586.9442333,1
9229,3867,3,586.9442333,1
9230,3868,8,564.8898253,1
9231,3869,8,564.8898253,1
9232,3870,8,564.8898253,1
9233,3871,3,586.9442333,1
9234,3872,11,153.140508,1
9235,3873,11,153.140508,1
9236,3874,10,232.017485,2
9237,3875,3,586.9442333,1
9238,3876,11,153.140508,2
9239,3877,10,232.017485,1
9240,3878,4,265.11136,1
9241,3879,3,586.9442333,1
9242,3880,3,586.9442333,1
9243,3881,11,153.140508,1
9244,3882,8,564.8898253,2
9245,3883,16,189.997402,2
9246,3884,3,586.9442333,1
9247,3885,3,586.9442333,1
9248,3886,8,564.8898253,1
9249,3887,8,564.8898253,1
9250,3888,8,564.8898253,1
9251,3889,11,153.140508,1
9252,3890,11,153.140508,1
9253,3891,16,189.997402,2
9254,3892,11,153.140508,3
9255,3893,3,586.9442333,1
9256,3894,3,586.9442333,1
9257,3895,8,564.8898253,2
9258,3896,8,564.8898253,2
9259,3897,3,586.9442333,1
9260,3898,3,586.9442333,1
9261,3899,3,586.9442333,1
9262,3900,3,586.9442333,1
9263,3901,8,564.8898253,1
9264,3902,11,153.140508,1
9265,3903,11,153.140508,3
9266,3904,3,586.9442333,1
9267,3905,3,586.9442333,1
9268,3906,8,564.8898253,1
9269,3907,3,586.9442333,1
9270,3908,4,265.11136,1
9271,3909,3,586.9442333,1
9272,3910,3,586.9442333,1
9273,3911,3,586.9442333,1
9274,3912,8,564.8898253,1
9275,3913,3,586.9442333,1
9276,3914,3,586.9442333,1
9277,3915,3,586.9442333,1
9278,3916,11,153.140508,2
9279,3917,8,564.8898253,2
9280,3918,3,586.9442333,1
9281,3919,3,586.9442333,1
9282,3920,8,564.8898253,1
9283,3921,3,586.9442333,1
9284,3922,4,265.11136,2
9285,3923,3,586.9442333,1
9286,3924,3,586.9442333,1
9287,3925,3,586.9442333,1
9288,3926,16,189.997402,3
9289,3927,11,153.140508,2
9290,3928,11,153.140508,1
9291,3929,3,586.9442333,1
9292,3930,3,586.9442333,1
9293,3931,10,232.017485,2
9294,3932,8,564.8898253,1
9295,3933,8,564.8898253,1
9296,3934,10,232.017485,2
9297,3935,11,153.140508,2
9298,3936,16,189.997402,2
9299,3937,3,586.9442333,1
9300,3938,3,586.9442333,1
9301,3939,3,586.9442333,1
9302,3940,8,564.8898253,1
9303,3941,8,564.8898253,1
9304,3942,4,265.11136,1
9305,3943,3,586.9442333,2
9306,3944,11,153.140508,2
9307,3945,3,586.9442333,1
9308,3946,3,586.9442333,1
9309,3947,4,265.11136,1
9310,3948,3,586.9442333,2
9311,3949,4,265.11136,1
9312,3950,8,564.8898253,1
9313,3951,11,153.140508,2
9314,3952,11,153.140508,2
9315,3953,11,153.140508,2
9316,3954,3,586.9442333,2
9317,3955,4,265.11136,1
9318,3956,11,153.140508,1
9319,3957,16,189.997402,2
9320,3958,3,586.9442333,1
9321,3959,3,586.9442333,1
9322,3960,3,586.9442333,1
9323,3961,8,564.8898253,1
9324,3962,8,564.8898253,1
9325,3963,10,232.017485,2
9326,3964,11,153.140508,2
9327,3965,3,586.9442333,1
9328,3966,3,586.9442333,1
9329,3967,3,586.9442333,1
9330,3968,11,153.140508,3
9331,3969,3,586.9442333,1
9332,3970,3,586.9442333,1
9333,3971,3,586.9442333,1
9334,3972,8,564.8898253,1
9335,3973,8,564.8898253,1
9336,3974,16,189.997402,2
9337,3975,3,586.9442333,1
9338,3976,8,564.8898253,1
9339,3977,8,564.8898253,1
9340,3978,11,153.140508,2
9341,3979,3,586.9442333,1
9342,3980,8,564.8898253,2
9343,3981,11,153.140508,2
9344,3982,8,564.8898253,1
9345,3983,11,153.140508,2
9346,3984,10,232.017485,2
9347,3985,4,265.11136,2
9348,3986,3,586.9442333,1
9349,3987,3,586.9442333,1
9350,3988,8,564.8898253,1
9351,3989,3,586.9442333,1
9352,3990,8,564.8898253,1
9353,3991,3,586.9442333,1
9354,3992,3,586.9442333,1
9355,3993,3,586.9442333,1
9356,3994,11,153.140508,1
9357,3995,11,153.140508,2
9358,3996,4,265.11136,1
9359,3997,10,232.017485,2
9360,3998,3,586.9442333,1
9361,3999,11,153.140508,2
9362,4000,3,586.9442333,1
9363,4000,4,265.11136,2
9364,4000,5,137.8722987,2
9365,4000,10,232.017485,2
9366,4000,11,153.140508,2
9367,4000,12,22.21247308,2
9368,4000,15,79.22388267,2
9369,4000,16,189.997402,2
9370,4000,17,158.6824213,2
9371,4000,19,69.32763525,3
9372,4000,20,57.74735542,3
9373,4000,24,62.66840533,2
9374,4001,1,20.8507125,3
9375,4001,11,153.140508,2
9376,4001,16,189.997402,2
9377,4001,18,2.261282833,1
9378,4002,11,153.140508,3
9379,4003,11,153.140508,1
9380,4004,1,20.8507125,3
9381,4004,2,302.8932833,1
9382,4004,4,265.11136,2
9383,4004,6,15.85514875,1
9384,4004,7,8.333156333,2
9385,4004,8,564.8898253,1
9386,4004,10,232.017485,1
9387,4004,12,22.21247308,3
9388,4004,13,88.40508417,2
9389,4004,14,13.9596815,2
9390,4004,15,79.22388267,2
9391,4004,18,2.261282833,3
9392,4004,19,69.32763525,2
9393,4004,20,57.74735542,1
9394,4004,22,26.96945417,2
9395,4004,23,8.701998167,2
9396,4004,25,4.732550667,3
9397,4005,2,302.8932833,2
9398,4005,3,586.9442333,1
9399,4005,4,265.11136,2
9400,4005,5,137.8722987,1
9401,4005,10,232.017485,1
9402,4005,11,153.140508,1
9403,4005,12,22.21247308,2
9404,4005,15,79.22388267,2
9405,4005,16,189.997402,1
9406,4005,17,158.6824213,2
9407,4005,19,69.32763525,1
9408,4005,20,57.74735542,3
9409,4005,21,351.80903,2
9410,4005,24,62.66840533,3
9411,4005,25,4.732550667,3
9412,4006,1,20.8507125,3
9413,4006,2,302.8932833,1
9414,4006,4,265.11136,1
9415,4006,6,15.85514875,3
9416,4006,8,564.8898253,1
9417,4006,13,88.40508417,1
9418,4006,15,79.22388267,2
9419,4006,19,69.32763525,3
9420,4006,20,57.74735542,1
9421,4006,23,8.701998167,4
9422,4007,23,8.701998167,1
9423,4008,1,20.8507125,3
9424,4008,2,302.8932833,1
9425,4008,4,265.11136,1
9426,4008,6,15.85514875,2
9427,4008,7,8.333156333,1
9428,4008,8,564.8898253,1
9429,4008,10,232.017485,2
9430,4008,12,22.21247308,3
9431,4008,15,79.22388267,3
9432,4008,18,2.261282833,3
9433,4008,19,69.32763525,2
9434,4008,20,57.74735542,2
9435,4008,23,8.701998167,4
9436,4008,25,4.732550667,3
9437,4009,8,564.8898253,1
9438,4009,19,69.32763525,2
9439,4009,20,57.74735542,3
9440,4009,25,4.732550667,2
9441,4010,1,20.8507125,3
9442,4010,3,586.9442333,1
9443,4010,4,265.11136,2
9444,4010,5,137.8722987,3
9445,4010,6,15.85514875,1
9446,4010,7,8.333156333,2
9447,4010,10,232.017485,2
9448,4010,11,153.140508,2
9449,4010,12,22.21247308,3
9450,4010,14,13.9596815,2
9451,4010,15,79.22388267,2
9452,4010,16,189.997402,2
9453,4010,17,158.6824213,1
9454,4010,18,2.261282833,2
9455,4010,19,69.32763525,2
9456,4010,20,57.74735542,3
9457,4010,21,351.80903,1
9458,4010,23,8.701998167,1
9459,4010,24,62.66840533,2
9460,4010,25,4.732550667,3
9461,4011,5,137.8722987,2
9462,4011,11,153.140508,2
9463,4011,16,189.997402,3
9464,4011,23,8.701998167,1
9465,4012,1,20.8507125,2
9466,4012,2,302.8932833,1
9467,4012,3,586.9442333,2
9468,4012,4,265.11136,2
9469,4012,5,137.8722987,2
9470,4012,6,15.85514875,2
9471,4012,7,8.333156333,3
9472,4012,10,232.017485,2
9473,4012,11,153.140508,3
9474,4012,12,22.21247308,4
9475,4012,14,13.9596815,3
9476,4012,15,79.22388267,3
9477,4012,16,189.997402,2
9478,4012,17,158.6824213,2
9479,4012,18,2.261282833,2
9480,4012,19,69.32763525,3
9481,4012,20,57.74735542,2
9482,4012,21,351.80903,1
9483,4012,23,8.701998167,2
9484,4012,24,62.66840533,2
9485,4012,25,4.732550667,3
9486,4013,23,8.701998167,1
9487,4014,25,4.732550667,3
9488,4015,1,20.8507125,4
9489,4015,2,302.8932833,1
9490,4015,4,265.11136,2
9491,4015,6,15.85514875,1
9492,4015,8,564.8898253,1
9493,4015,10,232.017485,1
9494,4015,13,88.40508417,2
9495,4015,15,79.22388267,1
9496,4015,19,69.32763525,2
9497,4015,20,57.74735542,1
9498,4015,23,8.701998167,2
9499,4016,11,153.140508,2
9500,4016,12,22.21247308,3
9501,4016,16,189.997402,2
9502,4017,1,20.8507125,4
9503,4017,3,586.9442333,1
9504,4017,4,265.11136,2
9505,4017,5,137.8722987,3
9506,4017,6,15.85514875,1
9507,4017,7,8.333156333,3
9508,4017,10,232.017485,2
9509,4017,11,153.140508,1
9510,4017,12,22.21247308,4
9511,4017,15,79.22388267,1
9512,4017,16,189.997402,1
9513,4017,18,2.261282833,4
9514,4017,19,69.32763525,3
9515,4017,20,57.74735542,2
9516,4017,23,8.701998167,3
9517,4017,24,62.66840533,3
9518,4017,25,4.732550667,3
9519,4018,1,20.8507125,3
9520,4018,2,302.8932833,1
9521,4018,4,265.11136,1
9522,4018,6,15.85514875,1
9523,4018,8,564.8898253,1
9524,4018,12,22.21247308,3
9525,4018,13,88.40508417,2
9526,4018,15,79.22388267,2
9527,4018,20,57.74735542,3
9528,4018,23,8.701998167,2
9529,4019,1,20.8507125,2
9530,4019,2,302.8932833,1
9531,4019,4,265.11136,1
9532,4019,6,15.85514875,1
9533,4019,7,8.333156333,2
9534,4019,8,564.8898253,1
9535,4019,10,232.017485,2
9536,4019,12,22.21247308,1
9537,4019,14,13.9596815,3
9538,4019,15,79.22388267,2
9539,4019,18,2.261282833,3
9540,4019,19,69.32763525,2
9541,4019,20,57.74735542,2
9542,4019,22,26.96945417,3
9543,4019,23,8.701998167,1
9544,4019,25,4.732550667,2
9545,4020,1,20.8507125,2
9546,4020,7,8.333156333,2
9547,4020,8,564.8898253,1
9548,4020,18,2.261282833,2
9549,4020,23,8.701998167,1
9550,4021,12,22.21247308,1
9551,4021,19,69.32763525,2
9552,4021,23,8.701998167,2
9553,4021,25,4.732550667,2
9554,4022,1,20.8507125,2
9555,4022,2,302.8932833,1
9556,4022,4,265.11136,2
9557,4022,6,15.85514875,2
9558,4022,7,8.333156333,1
9559,4022,8,564.8898253,1
9560,4022,13,88.40508417,2
9561,4022,15,79.22388267,3
9562,4022,18,2.261282833,3
9563,4022,19,69.32763525,2
9564,4022,23,8.701998167,1
9565,4023,1,20.8507125,4
9566,4023,2,302.8932833,1
9567,4023,4,265.11136,2
9568,4023,6,15.85514875,2
9569,4023,7,8.333156333,3
9570,4023,8,564.8898253,1
9571,4023,10,232.017485,2
9572,4023,12,22.21247308,2
9573,4023,13,88.40508417,2
9574,4023,18,2.261282833,2
9575,4023,19,69.32763525,1
9576,4023,20,57.74735542,2
9577,4023,23,8.701998167,2
9578,4023,25,4.732550667,4
9579,4024,19,69.32763525,3
9580,4024,23,8.701998167,1
9581,4025,3,586.9442333,1
9582,4025,4,265.11136,2
9583,4025,5,137.8722987,2
9584,4025,10,232.017485,2
9585,4025,11,153.140508,1
9586,4025,12,22.21247308,2
9587,4025,15,79.22388267,2
9588,4025,16,189.997402,2
9589,4025,18,2.261282833,3
9590,4025,19,69.32763525,3
9591,4025,20,57.74735542,3
9592,4025,24,62.66840533,1
9593,4026,1,20.8507125,2
9594,4026,7,8.333156333,2
9595,4026,8,564.8898253,2
9596,4026,18,2.261282833,4
9597,4026,23,8.701998167,2
9598,4027,1,20.8507125,1
9599,4027,2,302.8932833,2
9600,4027,4,265.11136,1
9601,4027,6,15.85514875,2
9602,4027,7,8.333156333,4
9603,4027,8,564.8898253,1
9604,4027,10,232.017485,2
9605,4027,12,22.21247308,1
9606,4027,15,79.22388267,3
9607,4027,18,2.261282833,3
9608,4027,19,69.32763525,1
9609,4027,20,57.74735542,2
9610,4027,23,8.701998167,2
9611,4027,25,4.732550667,1
9612,4028,12,22.21247308,3
9613,4029,1,20.8507125,2
9614,4029,3,586.9442333,1
9615,4029,4,265.11136,1
9616,4029,5,137.8722987,1
9617,4029,6,15.85514875,2
9618,4029,7,8.333156333,4
9619,4029,10,232.017485,1
9620,4029,11,153.140508,2
9621,4029,12,22.21247308,3
9622,4029,15,79.22388267,3
9623,4029,16,189.997402,2
9624,4029,17,158.6824213,1
9625,4029,18,2.261282833,3
9626,4029,19,69.32763525,1
9627,4029,20,57.74735542,1
9628,4029,23,8.701998167,4
9629,4029,24,62.66840533,2
9630,4029,25,4.732550667,3
9631,4030,8,564.8898253,1
9632,4031,4,265.11136,1
9633,4031,19,69.32763525,2
9634,4031,25,4.732550667,4
9635,4032,1,20.8507125,1
9636,4032,5,137.8722987,3
9637,4032,7,8.333156333,1
9638,4032,11,153.140508,2
9639,4032,12,22.21247308,3
9640,4032,16,189.997402,2
9641,4032,18,2.261282833,2
9642,4033,23,8.701998167,2
9643,4034,1,20.8507125,3
9644,4034,7,8.333156333,3
9645,4034,11,153.140508,2
9646,4034,12,22.21247308,2
9647,4034,18,2.261282833,3
9648,4035,1,20.8507125,3
9649,4035,2,302.8932833,2
9650,4035,4,265.11136,1
9651,4035,6,15.85514875,3
9652,4035,7,8.333156333,3
9653,4035,8,564.8898253,2
9654,4035,10,232.017485,1
9655,4035,12,22.21247308,3
9656,4035,13,88.40508417,2
9657,4035,15,79.22388267,2
9658,4035,18,2.261282833,2
9659,4035,19,69.32763525,3
9660,4035,20,57.74735542,2
9661,4035,23,8.701998167,1
9662,4036,3,586.9442333,1
9663,4036,4,265.11136,2
9664,4036,5,137.8722987,2
9665,4036,10,232.017485,1
9666,4036,11,153.140508,2
9667,4036,12,22.21247308,3
9668,4036,15,79.22388267,3
9669,4036,16,189.997402,2
9670,4036,17,158.6824213,2
9671,4036,19,69.32763525,2
9672,4036,20,57.74735542,2
9673,4036,24,62.66840533,3
9674,4036,25,4.732550667,2
9675,4037,23,8.701998167,2
9676,4038,2,302.8932833,2
9677,4038,4,265.11136,2
9678,4038,6,15.85514875,3
9679,4038,7,8.333156333,4
9680,4038,8,564.8898253,1
9681,4038,10,232.017485,3
9682,4038,12,22.21247308,2
9683,4038,13,88.40508417,1
9684,4038,15,79.22388267,1
9685,4038,19,69.32763525,2
9686,4038,20,57.74735542,3
9687,4038,22,26.96945417,3
9688,4038,23,8.701998167,3
9689,4039,19,69.32763525,2
9690,4039,23,8.701998167,3
9691,4040,1,20.8507125,2
9692,4040,2,302.8932833,2
9693,4040,4,265.11136,1
9694,4040,6,15.85514875,1
9695,4040,7,8.333156333,3
9696,4040,8,564.8898253,1
9697,4040,12,22.21247308,2
9698,4040,13,88.40508417,1
9699,4040,15,79.22388267,3
9700,4040,18,2.261282833,2
9701,4040,19,69.32763525,1
9702,4040,20,57.74735542,2
9703,4040,23,8.701998167,1
9704,4041,11,153.140508,2
9705,4041,12,22.21247308,4
9706,4041,16,189.997402,3
9707,4042,1,20.8507125,4
9708,4042,2,302.8932833,1
9709,4042,4,265.11136,1
9710,4042,6,15.85514875,3
9711,4042,7,8.333156333,2
9712,4042,8,564.8898253,1
9713,4042,10,232.017485,2
9714,4042,12,22.21247308,1
9715,4042,13,88.40508417,3
9716,4042,15,79.22388267,3
9717,4042,18,2.261282833,4
9718,4042,20,57.74735542,2
9719,4042,22,26.96945417,1
9720,4042,23,8.701998167,2
9721,4042,25,4.732550667,2
9722,4043,1,20.8507125,3
9723,4043,7,8.333156333,4
9724,4043,8,564.8898253,1
9725,4043,18,2.261282833,3
9726,4043,23,8.701998167,3
9727,4044,8,564.8898253,1
9728,4044,23,8.701998167,4
9729,4045,1,20.8507125,3
9730,4045,7,8.333156333,3
9731,4045,11,153.140508,1
9732,4045,12,22.21247308,2
9733,4045,16,189.997402,1
9734,4045,18,2.261282833,3
9735,4046,5,137.8722987,2
9736,4047,1,20.8507125,3
9737,4047,5,137.8722987,2
9738,4047,6,15.85514875,2
9739,4047,7,8.333156333,4
9740,4047,11,153.140508,1
9741,4047,14,13.9596815,2
9742,4047,15,79.22388267,1
9743,4047,16,189.997402,2
9744,4047,18,2.261282833,2
9745,4047,23,8.701998167,2
9746,4047,25,4.732550667,3
9747,4048,2,302.8932833,1
9748,4048,4,265.11136,3
9749,4048,6,15.85514875,4
9750,4048,7,8.333156333,1
9751,4048,8,564.8898253,1
9752,4048,10,232.017485,1
9753,4048,13,88.40508417,1
9754,4048,15,79.22388267,3
9755,4048,19,69.32763525,2
9756,4048,20,57.74735542,2
9757,4048,22,26.96945417,2
9758,4048,23,8.701998167,4
9759,4049,1,20.8507125,3
9760,4050,1,20.8507125,3
9761,4050,2,302.8932833,1
9762,4050,4,265.11136,2
9763,4050,6,15.85514875,3
9764,4050,7,8.333156333,2
9765,4050,8,564.8898253,1
9766,4050,10,232.017485,2
9767,4050,12,22.21247308,3
9768,4050,13,88.40508417,3
9769,4050,14,13.9596815,4
9770,4050,15,79.22388267,2
9771,4050,18,2.261282833,3
9772,4050,19,69.32763525,2
9773,4050,20,57.74735542,3
9774,4050,22,26.96945417,3
9775,4050,23,8.701998167,2
9776,4050,25,4.732550667,2
9777,4051,1,20.8507125,2
9778,4051,8,564.8898253,1
9779,4051,23,8.701998167,2
9780,4052,15,79.22388267,3
9781,4053,23,8.701998167,2
9782,4053,25,4.732550667,4
9783,4054,3,586.9442333,1
9784,4054,4,265.11136,1
