Call ID,CallTimestamp,CustomerID,ProductID,WaitTime,CallAbandoned,CallDuration
2745,12/6/2018 11:54,18867,19,0,0,762
2746,12/6/2018 12:26,12942,7,0,0,273
2747,12/6/2018 13:13,13007,5,0,0,1138
2748,12/6/2018 13:36,13954,6,0,0,1107
2749,12/6/2018 15:37,14518,9,0,0,850
2750,12/6/2018 17:04,18365,10,0,0,73
2751,12/6/2018 18:52,14159,7,2,0,874
2752,12/6/2018 19:16,15016,10,5,0,590
2753,12/6/2018 19:19,14625,22,0,0,125
2754,12/6/2018 19:24,13136,17,0,0,615
2755,12/7/2018 8:19,17227,1,81,0,1148
2756,12/7/2018 8:27,14780,24,23,0,1002
2757,12/7/2018 8:45,12804,23,28,0,1383
2758,12/7/2018 9:11,18040,13,41,0,472
2759,12/7/2018 9:17,17996,15,0,0,966
2760,12/7/2018 9:32,11748,8,0,0,383
2761,12/7/2018 9:37,16019,19,17,0,1481
2762,12/7/2018 9:52,16344,18,12,0,269
2763,12/7/2018 10:32,14038,9,149,0,757
2764,12/7/2018 11:25,18559,21,2,0,1066
2765,12/7/2018 11:55,15884,24,17,0,290
2766,12/7/2018 12:03,13763,25,239,0,1210
2767,12/7/2018 12:03,13873,2,18,0,1139
2768,12/7/2018 14:48,16711,8,13,0,528
2769,12/7/2018 14:49,16930,24,208,0,499
2770,12/7/2018 15:51,16270,10,15,0,602
2771,12/7/2018 17:18,18421,11,19,0,855
2772,12/7/2018 17:27,14955,13,0,0,1321
2773,12/7/2018 17:42,11754,10,5,0,1235
2774,12/8/2018 8:10,13278,16,25,0,1113
2775,12/8/2018 8:24,13701,3,0,1,1474
2776,12/8/2018 8:32,16291,23,2,0,282
2777,12/8/2018 10:11,15208,13,20,0,494
2778,12/8/2018 11:40,18498,4,0,0,705
2779,12/8/2018 12:18,17854,19,0,0,1176
2780,12/8/2018 13:42,13835,2,12,0,883
2781,12/8/2018 14:36,11098,18,216,0,1070
2782,12/8/2018 14:48,12375,24,16,0,985
2783,12/8/2018 15:34,12168,22,30,0,808
2784,12/8/2018 16:22,13226,8,13,0,239
2785,12/8/2018 18:01,16409,22,0,0,725
2786,12/8/2018 18:55,15960,15,3,0,270
2787,12/8/2018 19:05,16934,23,248,0,1366
2788,12/9/2018 8:06,14092,22,42,0,85
2789,12/9/2018 8:13,16352,1,0,0,759
2790,12/9/2018 8:30,14420,16,29,0,150
2791,12/9/2018 9:25,13175,9,155,0,1003
2792,12/9/2018 9:46,15189,25,0,0,310
2793,12/9/2018 10:03,14334,7,0,0,906
2794,12/9/2018 11:37,16800,20,21,0,808
2795,12/9/2018 12:39,17151,21,19,1,34
2796,12/9/2018 14:30,16708,24,0,0,498
2797,12/9/2018 17:24,14125,13,22,0,338
2798,12/9/2018 17:56,18895,2,0,0,137
2799,12/9/2018 18:33,12760,11,0,0,770
2800,12/9/2018 19:28,12452,10,56,0,1350
2801,12/10/2018 8:21,15117,15,23,0,1371
2802,12/10/2018 9:20,11899,3,257,0,1337
2803,12/10/2018 10:10,13381,16,26,0,241
2804,12/10/2018 10:12,15091,21,18,0,1021
2805,12/10/2018 11:22,16456,18,11,0,1091
2806,12/10/2018 12:03,14473,13,84,0,1465
2807,12/10/2018 12:33,15178,22,2,0,1433
2808,12/10/2018 12:42,12064,9,4,0,129
2809,12/10/2018 13:00,19008,14,0,0,894
2810,12/10/2018 13:42,12963,3,10,0,1207
2811,12/10/2018 13:54,16782,3,9,0,491
2812,12/10/2018 15:22,18018,11,0,0,922
2813,12/10/2018 15:49,13679,18,25,0,153
2814,12/10/2018 16:12,13517,11,0,0,527
2815,12/10/2018 16:27,18366,10,132,0,868
2816,12/10/2018 16:39,13273,19,0,0,521
2817,12/10/2018 17:40,16630,8,0,0,418
2818,12/10/2018 19:49,13497,19,16,0,846
2819,12/11/2018 8:53,16271,16,3,0,394
2820,12/11/2018 8:55,17032,3,0,0,798
2821,12/11/2018 9:18,17765,19,26,0,464
2822,12/11/2018 9:27,11349,25,8,0,691
2823,12/11/2018 9:52,12691,21,162,0,1254
2824,12/11/2018 11:17,17150,11,0,0,994
2825,12/11/2018 11:29,14044,20,135,0,1130
2826,12/11/2018 11:49,17441,5,9,0,270
2827,12/11/2018 13:22,13425,13,0,0,663
2828,12/11/2018 15:42,12032,3,0,0,1298
2829,12/11/2018 16:16,15002,22,0,0,530
2830,12/11/2018 17:11,17597,22,9,0,371
2831,12/11/2018 17:18,12022,1,7,0,1433
2832,12/11/2018 19:37,12991,21,14,0,1166
2833,12/11/2018 19:48,15157,10,0,0,753
2834,12/12/2018 8:27,18736,12,21,0,292
2835,12/12/2018 10:44,13441,14,6,0,724
2836,12/12/2018 11:08,12911,23,7,0,38
2837,12/12/2018 11:35,17302,19,24,0,511
2838,12/12/2018 13:10,17246,22,50,0,125
2839,12/12/2018 14:01,14732,25,0,0,1385
2840,12/12/2018 14:04,12419,18,0,0,838
2841,12/12/2018 14:10,12391,11,30,0,5
2842,12/12/2018 14:35,19028,15,0,1,1100
2843,12/12/2018 16:04,17720,8,95,0,500
2844,12/12/2018 16:17,12221,14,2,0,1065
2845,12/12/2018 16:30,13610,16,21,0,660
2846,12/12/2018 16:31,17534,3,0,0,1408
2847,12/12/2018 16:57,16566,19,5,0,1307
2848,12/12/2018 17:43,15079,21,4,0,493
2849,12/12/2018 19:46,14692,14,16,0,205
2850,12/12/2018 19:46,15025,25,133,0,94
2851,12/13/2018 8:00,11313,11,0,0,1026
2852,12/13/2018 8:06,13831,23,0,0,1072
2853,12/13/2018 9:10,12399,13,0,0,873
2854,12/13/2018 9:30,16570,19,28,0,688
2855,12/13/2018 9:54,14420,13,0,0,275
2856,12/13/2018 10:12,12945,22,0,0,1361
2857,12/13/2018 10:59,16306,24,13,1,220
2858,12/13/2018 12:15,17340,7,7,0,1198
2859,12/13/2018 13:43,11231,13,0,0,128
2860,12/13/2018 14:02,18858,16,17,0,498
2861,12/13/2018 14:27,15339,23,13,0,145
2862,12/13/2018 15:49,14011,8,0,0,643
2863,12/13/2018 16:43,13156,25,15,0,182
2864,12/13/2018 17:37,13911,14,6,0,211
2865,12/13/2018 18:03,15666,24,5,0,750
2866,12/13/2018 18:24,16293,10,22,0,1323
2867,12/13/2018 18:33,16030,11,0,1,1241
2868,12/14/2018 8:07,15785,25,0,0,403
2869,12/14/2018 8:28,11802,19,0,1,1358
2870,12/14/2018 10:51,18673,18,290,0,90
2871,12/14/2018 11:18,13873,17,182,0,1237
2872,12/14/2018 11:25,11861,24,24,0,1323
2873,12/14/2018 11:56,13024,16,0,0,1269
2874,12/14/2018 12:06,17850,1,23,0,1430
2875,12/14/2018 12:07,15079,20,11,0,1037
2876,12/14/2018 12:25,13462,6,0,1,599
2877,12/14/2018 12:34,11361,9,26,0,640
2878,12/14/2018 12:51,12030,10,20,0,886
2879,12/14/2018 13:57,14202,21,8,0,554
2880,12/14/2018 14:30,16802,10,0,0,94
2881,12/14/2018 15:48,12352,10,0,0,207
2882,12/14/2018 16:03,12283,20,0,0,418
2883,12/14/2018 16:46,12083,1,0,0,897
2884,12/14/2018 16:54,18743,19,0,0,722
2885,12/14/2018 17:30,16809,10,0,0,1299
2886,12/14/2018 18:12,13875,19,0,0,185
2887,12/14/2018 18:19,14195,11,116,0,1347
2888,12/14/2018 18:58,14222,20,8,0,1403
2889,12/15/2018 8:31,13008,7,25,0,391
2890,12/15/2018 9:00,16920,18,0,0,1328
2891,12/15/2018 9:29,12290,8,0,0,514
2892,12/15/2018 9:43,13130,2,0,0,1339
2893,12/15/2018 12:50,11565,8,5,0,277
2894,12/15/2018 13:03,13357,5,7,0,1377
2895,12/15/2018 13:11,13646,17,22,0,702
2896,12/15/2018 15:21,18984,1,0,0,1258
2897,12/15/2018 15:26,13449,5,16,0,1129
2898,12/15/2018 16:50,17961,21,95,0,913
2899,12/15/2018 17:43,19022,12,128,0,534
2900,12/15/2018 18:09,18086,3,44,0,59
2901,12/15/2018 18:47,15585,9,0,0,726
2902,12/15/2018 18:53,17486,7,0,0,1273
2903,12/15/2018 19:00,12882,25,20,0,1297
2904,12/15/2018 19:25,12089,2,5,1,5
2905,12/16/2018 8:00,11713,15,0,0,384
2906,12/16/2018 9:15,11202,9,0,0,1085
2907,12/16/2018 10:09,13121,7,1,0,332
2908,12/16/2018 10:21,16793,24,107,0,32
2909,12/16/2018 11:18,15385,5,22,0,1022
2910,12/16/2018 11:24,15064,17,19,0,256
2911,12/16/2018 11:39,11506,5,0,0,529
2912,12/16/2018 11:45,12838,22,0,0,1499
2913,12/16/2018 12:42,13199,15,200,0,180
2914,12/16/2018 14:32,13501,2,0,0,326
2915,12/16/2018 14:48,16205,5,26,0,412
2916,12/16/2018 15:01,14926,23,0,0,484
2917,12/16/2018 15:13,17666,9,6,0,1488
2918,12/16/2018 15:42,12184,17,17,0,1231
2919,12/16/2018 16:13,16608,19,259,0,838
2920,12/16/2018 16:30,11285,23,0,0,1391
2921,12/16/2018 17:33,17236,7,0,0,1279
2922,12/16/2018 17:57,11545,10,131,0,918
2923,12/16/2018 18:07,11611,2,13,0,539
2924,12/16/2018 19:05,17740,22,0,0,1354
2925,12/16/2018 19:09,13350,12,214,0,1384
2926,12/17/2018 8:07,13504,14,1,0,884
2927,12/17/2018 8:44,15245,10,1,0,768
2928,12/17/2018 11:22,11762,17,21,0,1173
2929,12/17/2018 11:42,13443,8,3,0,1333
2930,12/17/2018 11:48,12321,19,5,0,749
2931,12/17/2018 11:59,15973,25,0,0,1363
2932,12/17/2018 12:28,11046,25,0,0,592
2933,12/17/2018 13:57,14618,1,26,0,294
2934,12/17/2018 15:05,17855,22,23,0,1494
2935,12/17/2018 15:12,18763,6,0,0,678
2936,12/17/2018 15:44,18896,10,0,0,453
2937,12/17/2018 16:09,17094,14,0,0,274
2938,12/17/2018 16:28,14854,10,18,0,102
2939,12/17/2018 16:33,15290,24,3,0,322
2940,12/17/2018 17:22,15226,24,28,0,272
2941,12/17/2018 17:24,11946,15,0,0,1228
2942,12/17/2018 17:58,14210,2,20,0,867
2943,12/17/2018 18:35,16578,23,29,0,704
2944,12/18/2018 8:10,15563,25,21,0,538
2945,12/18/2018 9:31,15717,2,0,0,1478
2946,12/18/2018 10:09,11854,17,13,0,145
2947,12/18/2018 10:30,17023,22,11,0,221
2948,12/18/2018 11:02,14393,10,25,0,243
2949,12/18/2018 12:21,14896,16,158,0,1463
2950,12/18/2018 15:03,14994,13,0,0,102
2951,12/18/2018 16:07,18623,11,0,0,187
2952,12/18/2018 16:54,13619,9,0,0,829
2953,12/18/2018 17:40,13872,3,9,0,1448
2954,12/18/2018 18:16,18207,4,155,0,687
2955,12/18/2018 18:18,17057,18,13,0,1398
2956,12/18/2018 18:22,13261,20,190,0,741
2957,12/18/2018 18:41,18830,22,277,0,525
2958,12/19/2018 8:06,13359,5,15,0,856
2959,12/19/2018 8:44,13730,20,17,0,1112
2960,12/19/2018 11:23,17042,24,6,0,831
2961,12/19/2018 11:43,18759,5,0,0,1486
2962,12/19/2018 13:01,15302,11,0,0,662
2963,12/19/2018 13:07,15275,2,0,0,503
2964,12/19/2018 13:12,11587,13,0,1,772
2965,12/19/2018 13:27,12791,4,1,0,917
2966,12/19/2018 13:48,14143,22,0,0,407
2967,12/19/2018 14:39,14564,21,0,0,827
2968,12/19/2018 15:16,16097,14,246,0,64
2969,12/19/2018 16:50,12969,6,27,0,1000
2970,12/19/2018 18:00,15516,19,0,0,856
2971,12/19/2018 19:16,18802,22,0,0,1456
2972,12/19/2018 19:31,12559,21,20,0,491
2973,12/19/2018 19:43,16249,7,2,0,756
2974,12/19/2018 19:48,16343,23,0,0,295
2975,12/20/2018 8:33,13664,23,0,0,709
2976,12/20/2018 9:15,11587,9,0,0,1316
2977,12/20/2018 9:19,13980,4,0,0,303
2978,12/20/2018 9:28,16772,13,286,0,360
2979,12/20/2018 9:36,17394,17,8,0,89
2980,12/20/2018 10:16,12670,24,24,0,1484
2981,12/20/2018 10:30,12841,13,18,0,169
2982,12/20/2018 11:13,18123,4,26,0,73
2983,12/20/2018 11:27,18062,23,68,0,648
2984,12/20/2018 12:00,18348,8,23,0,957
2985,12/20/2018 12:12,15635,24,1,0,713
2986,12/20/2018 12:13,13435,5,2,0,104
2987,12/20/2018 13:15,14899,1,0,1,1261
2988,12/20/2018 15:11,15506,5,12,0,609
2989,12/20/2018 16:06,17076,22,17,0,504
2990,12/20/2018 16:24,16018,7,8,0,978
2991,12/20/2018 18:08,14594,10,0,0,658
2992,12/20/2018 18:46,11980,6,29,0,264
2993,12/20/2018 19:57,12182,2,14,0,301
2994,12/21/2018 8:38,13861,24,239,0,508
2995,12/21/2018 9:24,14104,6,180,0,688
2996,12/21/2018 9:34,12286,12,8,0,1220
2997,12/21/2018 9:40,11454,24,22,0,702
2998,12/21/2018 9:45,18434,15,14,0,553
2999,12/21/2018 9:57,14120,18,26,0,667
3000,12/21/2018 9:59,14465,24,0,0,485
3001,12/21/2018 10:01,15266,1,0,0,840
3002,12/21/2018 10:48,12152,2,0,0,360
3003,12/21/2018 12:03,17818,9,24,0,1258
3004,12/21/2018 12:25,14126,10,151,0,955
3005,12/21/2018 12:32,14964,25,0,0,1336
3006,12/21/2018 12:33,12336,7,18,0,757
3007,12/21/2018 12:39,15823,11,12,0,314
3008,12/21/2018 12:49,14418,8,267,0,30
3009,12/21/2018 13:04,17195,16,244,0,850
3010,12/21/2018 13:07,17955,24,23,0,1486
3011,12/21/2018 13:10,16178,12,113,0,1464
3012,12/21/2018 13:45,15369,8,0,0,606
3013,12/21/2018 14:31,12418,8,28,0,704
3014,12/21/2018 14:40,16822,13,0,0,1383
3015,12/21/2018 15:33,16793,22,0,0,1074
3016,12/21/2018 16:16,12157,7,26,0,1437
3017,12/21/2018 16:40,13488,10,26,0,232
3018,12/21/2018 17:44,15461,5,57,0,95
3019,12/21/2018 18:24,16177,7,0,0,298
3020,12/21/2018 19:00,13697,12,0,0,660
3021,12/22/2018 8:17,11580,14,0,0,403
3022,12/22/2018 10:07,13643,20,0,0,857
3023,12/22/2018 10:26,11242,13,17,0,343
3024,12/22/2018 10:28,13800,11,120,0,546
3025,12/22/2018 11:54,17928,7,0,0,858
3026,12/22/2018 12:43,14486,6,0,0,808
3027,12/22/2018 12:48,17973,7,15,0,841
3028,12/22/2018 13:40,11098,11,28,0,857
3029,12/22/2018 15:43,11024,7,13,0,1371
3030,12/22/2018 15:49,14084,2,0,0,434
3031,12/22/2018 16:21,13683,6,7,1,388
3032,12/22/2018 17:01,13759,4,13,0,645
3033,12/22/2018 17:58,18011,3,14,0,1134
3034,12/22/2018 18:31,15320,12,0,0,435
3035,12/22/2018 18:33,15135,22,6,0,658
3036,12/22/2018 19:20,11896,25,8,0,88
3037,12/22/2018 19:46,14966,18,3,0,1059
3038,12/23/2018 8:03,13570,11,0,0,438
3039,12/23/2018 8:21,17957,25,29,0,521
3040,12/23/2018 9:13,12241,6,0,0,101
3041,12/23/2018 9:14,11536,4,11,0,205
3042,12/23/2018 9:25,11677,13,6,0,985
3043,12/23/2018 9:34,15742,21,10,0,792
3044,12/23/2018 9:58,19046,3,245,0,31
3045,12/23/2018 11:04,17156,19,0,0,1408
3046,12/23/2018 11:24,13818,21,0,0,348
3047,12/23/2018 12:10,17565,6,2,0,969
3048,12/23/2018 12:39,13325,8,52,0,183
3049,12/23/2018 12:49,11852,14,0,0,1245
3050,12/23/2018 13:16,18138,23,20,0,1329
3051,12/23/2018 13:57,11453,9,17,0,673
3052,12/23/2018 14:41,11580,19,22,0,292
3053,12/23/2018 15:12,16128,4,15,0,717
3054,12/23/2018 15:32,17184,9,1,0,660
3055,12/23/2018 15:52,17870,8,19,0,1342
3056,12/23/2018 16:36,16452,2,0,0,1174
3057,12/23/2018 18:50,15964,4,0,0,1179
3058,12/23/2018 19:26,13345,2,3,0,115
3059,12/24/2018 8:21,17847,20,0,0,1102
3060,12/24/2018 8:33,16608,22,23,0,502
3061,12/24/2018 8:54,15448,16,1,0,326
3062,12/24/2018 11:09,18684,10,233,0,206
3063,12/24/2018 11:10,14991,12,0,0,897
3064,12/24/2018 11:23,18656,19,11,0,854
3065,12/24/2018 12:33,13825,20,0,0,1489
3066,12/24/2018 13:16,13567,10,0,0,1235
3067,12/24/2018 16:07,14299,11,0,0,403
3068,12/24/2018 16:58,15395,9,0,0,600
3069,12/24/2018 17:12,12208,14,1,0,50
3070,12/24/2018 17:34,11470,4,251,0,657
3071,12/24/2018 17:36,17065,23,0,0,1167
3072,12/25/2018 8:49,12854,14,13,1,433
3073,12/25/2018 8:57,15417,24,18,0,1436
3074,12/25/2018 9:25,18222,7,29,0,463
3075,12/25/2018 9:33,14303,1,30,0,171
3076,12/25/2018 10:29,12587,22,12,0,809
3077,12/25/2018 14:02,13480,22,5,0,757
3078,12/25/2018 14:15,12333,24,0,0,311
3079,12/25/2018 15:07,12856,12,21,0,493
3080,12/25/2018 15:54,14645,24,5,0,1180
3081,12/25/2018 16:33,12403,24,0,0,270
3082,12/25/2018 16:42,18040,19,0,0,993
3083,12/25/2018 17:18,16856,8,15,0,1103
3084,12/25/2018 18:16,14790,8,8,0,1129
3085,12/25/2018 18:43,12741,9,4,0,195
3086,12/25/2018 18:51,18764,12,13,0,228
3087,12/25/2018 18:54,17428,17,0,0,1269
3088,12/25/2018 18:54,12598,4,5,0,522
3089,12/25/2018 19:36,15614,14,0,0,1323
3090,12/26/2018 8:24,17726,21,262,0,625
3091,12/26/2018 9:48,18608,15,0,0,1373
3092,12/26/2018 10:33,19058,2,0,1,658
3093,12/26/2018 11:56,18917,15,27,0,1047
3094,12/26/2018 12:13,11100,10,14,0,85
3095,12/26/2018 14:10,14894,5,0,0,1328
3096,12/26/2018 14:28,13472,23,9,0,1035
3097,12/26/2018 14:36,15712,14,27,0,534
3098,12/26/2018 15:40,17803,19,26,0,989
3099,12/26/2018 15:54,18463,13,103,0,1276
3100,12/26/2018 16:18,12956,4,0,0,1328
3101,12/26/2018 17:21,11767,3,6,0,567
3102,12/26/2018 17:59,11935,23,21,1,78
3103,12/26/2018 19:12,15418,2,30,0,756
3104,12/27/2018 8:01,16049,12,0,0,1018
3105,12/27/2018 8:15,11516,22,0,0,347
3106,12/27/2018 9:58,12300,18,75,0,1215
3107,12/27/2018 10:15,19043,9,0,0,82
3108,12/27/2018 10:19,14104,12,0,0,705
3109,12/27/2018 10:43,18696,18,20,0,562
3110,12/27/2018 10:51,18138,8,16,0,449
3111,12/27/2018 12:27,11204,8,20,0,436
3112,12/27/2018 12:28,11854,18,0,1,1440
3113,12/27/2018 12:33,11078,21,18,0,518
3114,12/27/2018 12:55,14175,9,5,0,779
3115,12/27/2018 14:24,11609,3,0,0,943
3116,12/27/2018 15:24,11552,24,28,0,187
3117,12/27/2018 17:00,17661,6,0,0,482
3118,12/27/2018 17:13,12002,8,0,0,905
3119,12/27/2018 18:54,14048,10,0,0,792
3120,12/27/2018 19:48,15851,23,0,0,855
3121,12/27/2018 19:59,18728,21,0,0,1495
3122,12/28/2018 8:13,14984,25,0,0,1208
3123,12/28/2018 8:38,11710,5,13,0,218
3124,12/28/2018 8:40,11323,9,0,0,895
3125,12/28/2018 9:12,13804,6,0,0,273
3126,12/28/2018 9:25,13336,20,23,0,1387
3127,12/28/2018 9:49,14921,11,29,0,495
3128,12/28/2018 12:18,11951,16,3,0,1318
3129,12/28/2018 12:31,18423,3,0,0,1102
3130,12/28/2018 12:44,18286,20,280,0,374
3131,12/28/2018 12:57,13068,5,0,0,1173
3132,12/28/2018 13:29,12427,16,0,0,934
3133,12/28/2018 13:37,18704,14,17,0,1122
3134,12/28/2018 13:58,18888,22,199,0,1330
3135,12/28/2018 14:22,15381,17,0,0,180
3136,12/28/2018 15:37,11649,8,0,0,951
3137,12/28/2018 15:46,14160,3,25,0,1452
3138,12/28/2018 15:48,12719,25,28,0,1193
3139,12/28/2018 17:48,17492,11,16,0,415
3140,12/28/2018 17:49,14028,22,0,0,1161
3141,12/28/2018 17:50,15043,12,0,0,622
3142,12/28/2018 18:04,12409,21,11,0,326
3143,12/28/2018 18:28,11701,5,0,1,1376
3144,12/29/2018 9:14,13901,14,0,0,1071
3145,12/29/2018 10:21,13447,8,14,0,1334
3146,12/29/2018 11:07,18400,11,0,0,933
3147,12/29/2018 12:11,13590,21,106,0,633
3148,12/29/2018 12:28,15863,24,0,0,914
3149,12/29/2018 12:57,14205,4,0,0,1053
3150,12/29/2018 13:06,12455,17,269,0,408
3151,12/29/2018 13:33,13666,4,13,0,932
3152,12/29/2018 14:21,17850,18,282,0,1383
3153,12/29/2018 17:37,16467,4,18,0,804
3154,12/29/2018 18:24,14636,11,13,0,1024
3155,12/29/2018 19:10,11867,23,24,0,792
3156,12/30/2018 8:17,18880,3,90,0,639
3157,12/30/2018 8:21,15077,6,28,0,563
3158,12/30/2018 9:25,17226,23,10,1,1015
3159,12/30/2018 10:07,19011,4,0,0,1000
3160,12/30/2018 10:41,12377,16,19,0,1471
3161,12/30/2018 11:49,15250,2,8,0,707
3162,12/30/2018 11:58,11410,22,0,0,975
3163,12/30/2018 12:30,13207,2,0,1,461
3164,12/30/2018 12:36,17488,13,18,0,546
3165,12/30/2018 13:12,16350,22,0,0,956
3166,12/30/2018 13:12,13851,10,0,0,1008
3167,12/30/2018 14:23,12758,10,8,0,234
3168,12/30/2018 14:57,15656,20,19,0,1429
3169,12/30/2018 15:03,13927,21,18,0,235
3170,12/30/2018 16:14,16237,9,9,0,1199
3171,12/30/2018 16:40,13304,19,0,0,685
3172,12/30/2018 16:49,14156,11,1,0,313
3173,12/30/2018 16:58,18975,19,0,0,724
3174,12/30/2018 17:37,14112,11,0,1,1006
3175,12/30/2018 17:45,11024,2,18,0,172
3176,12/30/2018 18:06,18278,24,0,0,1119
3177,12/30/2018 18:14,15585,22,0,0,522
3178,12/30/2018 18:15,13840,1,19,0,384
3179,12/30/2018 18:47,11816,21,0,0,1407
3180,12/30/2018 18:51,15229,6,8,0,349
3181,12/30/2018 19:23,14159,22,0,0,1472
3182,12/30/2018 19:24,17358,3,0,0,510
3183,12/30/2018 19:24,13617,17,21,0,1194
3184,12/30/2018 19:53,16287,15,0,0,881
3185,12/31/2018 8:12,15064,17,0,0,1455
3186,12/31/2018 8:31,15680,18,252,0,1001
3187,12/31/2018 9:40,16114,5,0,0,598
3188,12/31/2018 10:15,16610,16,20,0,118
3189,12/31/2018 10:15,16078,6,22,0,73
3190,12/31/2018 10:45,11006,4,0,0,1059
3191,12/31/2018 10:52,15399,18,1,0,538
3192,12/31/2018 10:59,13511,15,24,1,1341
3193,12/31/2018 12:22,17817,18,15,0,658
3194,12/31/2018 12:36,15638,24,17,0,313
3195,12/31/2018 13:19,14364,22,0,0,1165
3196,12/31/2018 13:22,15919,9,0,0,484
3197,12/31/2018 13:25,15472,23,13,0,985
3198,12/31/2018 13:40,16847,1,7,0,534
3199,12/31/2018 14:21,18849,24,17,0,93
3200,12/31/2018 14:44,15104,13,1,0,209
3201,12/31/2018 14:49,12385,13,0,0,1218
3202,12/31/2018 15:10,18031,9,0,0,1437
3203,12/31/2018 15:46,15418,23,22,1,818
3204,12/31/2018 16:24,11753,21,2,0,1356
3205,12/31/2018 16:27,13326,5,0,1,711
3206,12/31/2018 17:17,12139,4,15,0,428
3207,12/31/2018 17:46,14991,19,0,0,159
3208,12/31/2018 17:55,17725,24,0,0,1126
3209,12/31/2018 18:04,14018,18,26,0,995
3210,12/31/2018 18:07,12990,20,0,0,1474
3211,1/1/2019 9:19,15240,1,16,0,77
3212,1/1/2019 9:40,18561,14,0,0,592
3213,1/1/2019 9:43,11931,2,0,0,1219
3214,1/1/2019 9:56,11906,15,286,0,733
3215,1/1/2019 10:43,16646,2,10,0,309
3216,1/1/2019 11:04,18435,8,0,0,1454
3217,1/1/2019 11:39,18083,16,14,0,1208
3218,1/1/2019 11:50,12444,9,0,0,1447
3219,1/1/2019 11:55,16333,13,0,0,465
3220,1/1/2019 12:13,18567,20,29,0,723
3221,1/1/2019 12:34,18077,8,31,0,805
3222,1/1/2019 12:58,18770,12,2,0,332
3223,1/1/2019 13:19,18688,15,11,0,1212
3224,1/1/2019 13:33,18036,1,0,0,101
3225,1/1/2019 14:03,16528,23,20,1,989
3226,1/1/2019 14:06,15430,14,142,0,622
3227,1/1/2019 14:43,12260,9,17,0,342
3228,1/1/2019 14:54,17346,21,0,0,1068
3229,1/1/2019 15:06,17178,9,0,0,119
3230,1/1/2019 16:04,13743,6,21,0,171
3231,1/1/2019 16:07,18989,24,22,0,1329
3232,1/1/2019 16:32,16889,1,16,0,878
3233,1/1/2019 16:48,12312,8,0,0,661
3234,1/1/2019 17:30,11291,22,8,0,888
3235,1/1/2019 19:07,12365,1,0,0,784
3236,1/1/2019 19:30,15777,18,92,0,547
3237,1/1/2019 19:38,12782,18,15,0,420
3238,1/1/2019 19:38,11851,16,28,0,660
3239,1/1/2019 19:44,14928,14,30,0,309
3240,1/1/2019 19:53,11046,6,0,0,187
3241,1/1/2019 19:55,11926,17,0,0,3
3242,1/2/2019 8:09,18953,7,216,0,548
3243,1/2/2019 8:18,14836,13,19,0,134
3244,1/2/2019 10:57,15311,24,0,1,497
3245,1/2/2019 11:14,12732,9,255,0,1027
3246,1/2/2019 11:25,17825,16,80,0,128
3247,1/2/2019 11:42,14695,15,10,0,769
3248,1/2/2019 12:06,15757,1,14,0,1044
3249,1/2/2019 12:39,16504,6,0,0,762
3250,1/2/2019 12:39,15983,21,0,0,385
3251,1/2/2019 13:40,12576,7,6,0,1292
3252,1/2/2019 14:10,16211,4,13,0,1304
3253,1/2/2019 14:25,16471,2,10,0,1085
3254,1/2/2019 14:42,14117,1,0,0,397
3255,1/2/2019 14:47,18702,23,47,0,385
3256,1/2/2019 15:41,16112,4,27,0,152
3257,1/2/2019 16:18,12437,13,22,0,816
3258,1/2/2019 16:36,14495,6,0,0,228
3259,1/2/2019 16:49,17030,3,21,0,775
3260,1/2/2019 17:24,17341,22,0,0,682
3261,1/2/2019 18:53,18282,22,16,1,993
3262,1/2/2019 19:21,14640,21,0,0,206
3263,1/2/2019 19:51,13021,12,20,0,1084
3264,1/2/2019 19:55,11786,12,15,0,677
3265,1/3/2019 9:04,11824,19,0,0,65
3266,1/3/2019 9:48,17756,17,6,0,579
3267,1/3/2019 11:01,17284,25,21,0,697
3268,1/3/2019 11:20,11334,13,9,0,469
3269,1/3/2019 14:40,15191,17,16,0,121
3270,1/3/2019 15:00,16120,19,22,0,1254
3271,1/3/2019 15:02,14807,22,3,0,1109
3272,1/3/2019 15:09,11549,24,1,0,301
3273,1/3/2019 16:13,14463,5,22,0,1346
3274,1/3/2019 16:27,18156,9,19,0,532
3275,1/3/2019 16:55,12333,14,22,0,1355
3276,1/3/2019 17:05,14469,5,0,0,696
3277,1/3/2019 17:16,12305,6,0,0,1228
3278,1/3/2019 17:54,14958,6,0,0,1258
3279,1/3/2019 18:03,16974,11,0,0,442
3280,1/3/2019 19:00,15562,23,0,0,669
3281,1/4/2019 8:21,17324,24,242,0,219
3282,1/4/2019 8:31,16535,9,15,0,1249
3283,1/4/2019 8:44,11496,17,4,0,497
3284,1/4/2019 9:06,11359,24,17,0,347
3285,1/4/2019 9:13,12353,23,27,0,417
3286,1/4/2019 11:20,11123,15,0,0,1140
3287,1/4/2019 11:33,17444,15,0,0,69
3288,1/4/2019 13:03,15544,19,250,0,1105
3289,1/4/2019 15:10,14459,9,224,1,91
3290,1/4/2019 15:26,16514,17,14,0,431
3291,1/4/2019 15:30,17805,13,0,1,1092
3292,1/4/2019 16:26,11292,6,0,0,99
3293,1/4/2019 17:52,15755,14,0,0,53
3294,1/4/2019 18:31,18226,21,0,0,1453
3295,1/4/2019 19:06,16624,21,0,0,351
